run 3000000 # for 3ns
PPPM initialization ...
  using 12-bit tables for long-range coulomb (src/kspace.cpp:342)
  G vector (1/distance) = 0.23894965
  grid = 27 24 36
  stencil order = 5
  estimated absolute RMS force accuracy = 0.022319582
  estimated relative force accuracy = 6.7214757e-05
  using double precision KISS FFT
  3d grid and FFT values/proc = 3952 1296
Generated 19 of 36 mixed pair_coeff terms from geometric mixing rule
WARNING: Inconsistent image flags (src/domain.cpp:815)
Per MPI rank memory allocation (min/avg/max) = 9.241 | 9.267 | 9.329 Mbytes
   Step         PotEng          Temp          Press            Lx             Ly             Lz          Density         Volume    
    267000  -780791.98      300.65572     -74.406927      51.327974      22.446909      74.360874      2.2550907      85675.205    
    268000  -780745.65      300.07619     -103.44815      51.293344      22.425562      74.517571      2.2540115      85716.228    
    269000  -780439.65      299.48335      1347.1487      51.40119       22.460195      74.29042       2.2526808      85766.86     
    270000  -780644.58      294.92166      436.96792      51.375158      22.431173      74.371488      2.2542783      85706.079    
    271000  -780700.18      299.68046     -649.06666      51.277189      22.403402      74.625779      2.2536792      85728.863    
    272000  -780533.98      296.4794      -1715.7478      51.409509      22.423265      74.562685      2.2477879      85953.555    
    273000  -780515.75      304.33925      413.97601      51.386094      22.43401       74.453219      2.2510398      85829.385    
    274000  -780605.93      302.92497      308.78975      51.314787      22.465125      74.503764      2.2495186      85887.423    
    275000  -780677.58      299.42188     -452.31144      51.271608      22.433282      74.453173      2.2561408      85635.328    
    276000  -780831.7       296.13476     -95.992697      51.286209      22.448666      74.467705      2.253513       85735.189    
    277000  -780683.95      300.86814     -57.257954      51.334614      22.449721      74.397877      2.2533953      85739.666    
    278000  -780643.92      297.86007     -434.24008      51.332936      22.4091        74.551902      2.2528896      85758.91     
    279000  -780623.3       302.23028     -447.83145      51.376939      22.461916      74.476984      2.2479262      85948.265    
    280000  -780569.7       295.62335      303.07305      51.348525      22.441853      74.400838      2.2534849      85736.256    
    281000  -780727.37      298.11162      255.125        51.343229      22.442351      74.443937      2.2523626      85778.978    
    282000  -780621.51      297.10211      672.57105      51.321128      22.416529      74.537315      2.2531021      85750.825    
    283000  -780514.45      301.88245     -736.80826      51.346908      22.448292      74.465212      2.2509619      85832.356    
    284000  -780488.6       301.74823     -715.79454      51.356473      22.437473      74.414326      2.2531675      85748.335    
    285000  -780631.86      303.38429     -735.85014      51.307808      22.46342       74.462162      2.2512524      85821.28     
    286000  -780606.93      299.41057     -401.77752      51.308195      22.429551      74.614214      2.2500402      85867.512    
    287000  -780628.32      302.81022     -371.20252      51.383725      22.425114      74.459024      2.2518611      85798.081    
    288000  -780672.87      298.10094      110.45776      51.272768      22.443397      74.475594      2.2543941      85701.68     
    289000  -780687.07      297.2769       916.87628      51.278291      22.443364      74.458922      2.2546594      85691.596    
    290000  -780738.27      303.36563      702.71747      51.330956      22.43303       74.429885      2.2542627      85706.673    
    291000  -780691.06      297.40491     -263.65006      51.302369      22.442839      74.528395      2.251553       85809.82     
    292000  -780577.09      302.62666     -8.2452626      51.24436       22.469276      74.489364      2.2526294      85768.817    
    293000  -780690.55      299.348        852.22815      51.307714      22.426443      74.488904      2.2541589      85710.621    
    294000  -780620.22      299.06793     -1066.7519      51.180029      22.450398      74.544681      2.2556823      85652.735    
    295000  -780720.8       300.29382     -1095.1267      51.131257      22.462314      74.822765      2.2482493      85935.915    
    296000  -780725.31      302.59946      1087.4556      51.284647      22.443766      74.520593      2.2524738      85774.741    
    297000  -780578.46      303.97082      272.98582      51.275829      22.472145      74.614492      2.2471846      85976.628    
    298000  -780778.2       294.80334     -472.75543      51.307585      22.459818      74.508976      2.2502085      85861.092    
    299000  -780779.42      297.4066      -77.954018      51.326967      22.465215      74.456862      2.2503925      85854.073    
    300000  -780652.62      305.85403     -921.44996      51.310598      22.45273       74.650722      2.2465129      86002.335    
    301000  -780621.02      306.7891      -620.43643      51.29388       22.456782      74.642061      2.2471003      85979.855    
    302000  -780661.71      297.69642     -671.26371      51.278557      22.451724      74.68323       2.2470389      85982.205    
    303000  -780741.41      306.32975      325.4034       51.253726      22.442028      74.491397      2.2548907      85682.804    
    304000  -780667.64      299.21305     -1561.9698      51.350124      22.458259      74.472316      2.2496074      85884.036    
    305000  -780554.46      298.95462     -176.37733      51.230867      22.477651      74.527901      2.2512185      85822.57     
    306000  -780613.97      299.72717      312.36144      51.350103      22.435548      74.458965      2.2522893      85781.768    
    307000  -780681.57      300.94909      103.97464      51.279823      22.430427      74.47558       2.2553877      85663.923    
    308000  -780675.79      301.16572      971.50859      51.250874      22.465578      74.390006      2.2557226      85651.205    
    309000  -780537.51      302.69904      700.27702      51.326811      22.446527      74.502821      2.2508835      85835.344    
    310000  -780817.06      298.75497     -114.18893      51.347195      22.462042      74.314061      2.2541469      85711.078    
    311000  -780772.32      301.42192      938.88234      51.283173      22.429882      74.522285      2.2538818      85721.16     
    312000  -780807.73      301.60569     -194.03111      51.352037      22.426415      74.427209      2.254083       85713.508    
    313000  -780664.02      303.50529      8.6726951      51.296681      22.440349      74.578017      2.2505542      85847.905    
    314000  -780587.61      298.52988      228.5603       51.21926       22.457665      74.561284      2.2527235      85765.235    
    315000  -780571.12      303.5868      -338.73043      51.315283      22.452676      74.555469      2.2491831      85900.234    
    316000  -780612.73      298.05961     -193.72982      51.193989      22.448206      74.47505       2.257396       85587.713    
    317000  -780751.8       300.16811      111.99009      51.338148      22.432048      74.478386      2.2525777      85770.785    
    318000  -780633.63      297.10855      305.46227      51.19883       22.461665      74.507871      2.2548363      85684.87     
    319000  -780678.71      305.525       -127.61544      51.257946      22.45742       74.839423      2.2426819      86149.249    
    320000  -780693.32      300.97134      1519.0134      51.268138      22.428953      74.552516      2.2537219      85727.241    
    321000  -780534.54      300.73857      768.21059      51.240322      22.426363      74.765548      2.2487798      85915.64     
    322000  -780651.35      299.40532     -577.70663      51.314281      22.444317      74.450565      2.2532352      85745.757    
    323000  -780725.98      301.93566     -1912.7442      51.311437      22.443562      74.649521      2.24743        85967.241    
    324000  -780732.97      301.23153      1024.2702      51.295177      22.432017      74.609683      2.2505005      85849.951    
    325000  -780846.84      300.37337      319.70577      51.293893      22.465323      74.433977      2.252525       85772.793    
    326000  -780674.37      298.41736      58.625393      51.243805      22.445517      74.549836      2.2532091      85746.752    
    327000  -780732.63      300.04983     -235.7741       51.259199      22.457026      74.603984      2.2497439      85878.823    
    328000  -780703.43      297.57499     -300.0573       51.236275      22.46692       74.603041      2.2497878      85877.148    
    329000  -780621.11      300.39172      1240.284       51.277135      22.41821       74.555819      2.2543063      85705.015    
    330000  -780536.33      298.45345      1405.0833      51.32241       22.428445      74.520462      2.2523581      85779.149    
    331000  -780651.54      304.76496     -179.20868      51.269302      22.436154      74.866139      2.2435095      86117.468    
    332000  -780654.22      297.64518     -928.7383       51.299197      22.424986      74.701107      2.2482748      85934.94     
    333000  -780751.15      297.91075     -366.7946       51.305278      22.465408      74.5021        2.2499574      85870.673    
    334000  -780663.51      296.09154      2416.8148      51.262476      22.451619      74.439444      2.2551156      85674.259    
    335000  -780729.45      299.3922      -58.74109       51.331118      22.465063      74.51978       2.2483258      85932.991    
    336000  -780764.89      301.64435     -913.88238      51.267902      22.453344      74.648453      2.2483907      85930.511    
    337000  -780701.58      294.41014     -358.56875      51.204408      22.435134      74.646954      2.2530512      85752.759    
    338000  -780698.71      294.57613     -401.2737       51.306268      22.438744      74.629618      2.2487386      85917.214    
    339000  -780878.49      300.34011     -248.24064      51.278375      22.456763      74.621114      2.2484128      85929.667    
